Resp;Desc Resp;VP;Gerencia;Proc;Desc Proc;Item;Desc Item;Classif;CC; Jan-25 ; Feb-25 ; Mar-25 ; Apr-25 ; May-25 ; Jun-25 ; Jul-25 ; Aug-25 ; Sep-25 ; Oct-25 ; Nov-25 ; Dec-25 ; FY25 ; FY26 ; FY27 ; FY28 ; FY29 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;150215115112; 928 ; 872 ; 1.008 ; 1.728 ; 1.920 ; 1.632 ; 1.598 ; 1.426 ; 1.954 ; 944 ; 792 ; 1.027 ; 15.829 ; 15.711 ; 16.183 ; 15.227 ; 15.489 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5201;Arriendo Vehiculos                      ;Expenses;150215115201; 2.863 ; 3.063 ; 2.863 ; 2.834 ; 3.321 ; 2.920 ; 3.092 ; 3.206 ; 3.435 ; 3.407 ; 2.806 ; 3.264 ; 37.075 ; 38.500 ; 37.282 ; 40.601 ; 36.813 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5203;Combustibles                            ;Expenses;150215115203; 550 ; 565 ; 530 ; 545 ; 600 ; 545 ; 505 ; 595 ; 570 ; 595 ; 600 ; 580 ; 6.780 ; 7.115 ; 7.044 ; 6.096 ; 7.094 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;150215115302; 32 ; 31 ; 2.732 ; 31 ; 32 ; 5.684 ; 5.332 ; 32 ; 5.634 ; 31 ; 2.732 ; 36 ; 22.339 ; 21.113 ; 21.388 ; 20.219 ; 23.506 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;150215115411; 1.544 ; 1.294 ; 1.544 ; 1.412 ; 1.465 ; 1.412 ; 1.505 ; 1.439 ; 1.531 ; 1.584 ; 1.584 ; 1.492 ; 17.807 ; 16.490 ; 18.119 ; 17.233 ; 18.011 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5501;Honorarios Consultores Nacionales       ;Expenses;150215115501; 8.155 ; 32.594 ; 30.731 ; 34.456 ; 35.077 ; 32.904 ; 30.626 ; 9.410 ; 8.234 ; 9.018 ; 9.175 ; 8.077 ; 248.459 ; 251.870 ; 116.165 ; 239.622 ; 125.445 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5503;Otros Gastos Consultores                ;Expenses;150215115503; 448 ; 406 ; 429 ; 437 ; 398 ; 383 ; 456 ; 394 ; 394 ; 383 ; 421 ; 406 ; 4.956 ; -   ; 4.662 ; -   ; 5.560 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5811;Recuperacion SENCE                      ;Expenses;150215115811; 59.400 ; -   ; -   ; -   ; 46.400 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 105.800 ; 118.114 ; 109.373 ; 104.730 ; 100.389 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5841;Costo Docente Cursos Varios             ;Expenses;150215115841; 3.231 ; 3.168 ; 1.772 ; 1.694 ; 3.231 ; 3.106 ; 4.753 ; 5.364 ; 4.800 ; 5.459 ; 3.608 ; 4.659 ; 44.845 ; 47.490 ; 51.454 ; 49.703 ; 51.055 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5845;Costo Salas y otros Capacitacion        ;Expenses;150215115845; 12.919 ; 13.156 ; 6.933 ; 6.874 ; 12.563 ; 12.089 ; 20.444 ; 19.200 ; 20.800 ; 21.156 ; 13.748 ; 17.422 ; 177.304 ; 163.358 ; 192.658 ; 161.060 ; 188.485 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5846;Costo Viajes Capacitacion               ;Expenses;150215115846; 307 ; 301 ; 176 ; 167 ; 344 ; 337 ; 479 ; 488 ; 538 ; 492 ; 365 ; 492 ; 4.487 ; 4.927 ; 5.359 ; 5.100 ; 5.423 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5891;Trainees                                ;Expenses;150215115891; 156.557 ; 138.546 ; 138.546 ; 463.327 ; 204.331 ; 163.013 ; 163.756 ; 170.356 ; 157.139 ; 193.330 ; 167.419 ; 174.762 ; 2.291.082 ; 2.405.454 ; 2.597.369 ; 2.427.984 ; 3.023.301 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5894;Desarrollo Carrera                      ;Expenses;150215115894; 5.504 ; 4.909 ; 18.612 ; 18.612 ; 20.192 ; 135.026 ; 18.085 ; 75.217 ; 111.838 ; 29.263 ; 170.163 ; 56.983 ; 664.402 ; 965.908 ; 1.142.530 ; 954.200 ; 964.873 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6148;Gastos Cafeteria                        ;Expenses;150215116148; 23.019 ; 22.815 ; 10.898 ; 11.815 ; 21.796 ; 26.670 ; 31.592 ; 31.167 ; 35.750 ; 33.306 ; 20.778 ; 36.667 ; 306.272 ; 281.271 ; 310.604 ; 337.965 ; 311.106 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6211;Publicaciones Internas                  ;Expenses;150215116211; -   ; 4.586 ; -   ; -   ; 5.308 ; -   ; -   ; -   ; -   ; 5.100 ; -   ; -   ; 14.995 ; 17.088 ; 15.376 ; 16.271 ; 16.183 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6242;Costo Formacion Integral Aprendices     ;Expenses;150215116242; 23.400 ; 13.260 ; 46.118 ; 43.236 ; 45.706 ; 52.129 ; 49.412 ; 48.589 ; 96.354 ; 98.001 ; 84.824 ; 96.354 ; 697.384 ; 685.504 ; 647.640 ; 719.372 ; 676.430 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6251;Costo Curso Desarrollo Organizacional   ;Expenses;150215116251; -   ; 5.450 ; 149.760 ; 24.000 ; -   ; 171.100 ; 36.160 ; 3.570 ; 152.100 ; 53.460 ; -   ; 175.820 ; 771.420 ; 699.586 ; 708.374 ; 657.363 ; 711.952 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6252;Arriendo Salas-Equipos D. Org.          ;Expenses;150215116252; 3.042 ; 2.761 ; 3.127 ; 2.958 ; 3.296 ; 3.042 ; 3.014 ; 2.817 ; 2.901 ; 3.070 ; 3.070 ; 3.380 ; 36.479 ; 39.429 ; 39.821 ; 34.895 ; 38.021 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6255;Otras Capacitaciones Corporativas D. Org;Expenses;150215116255; 10.200 ; 19.800 ; 67.670 ; 67.580 ; 43.290 ; 120.876 ; 163.300 ; 89.570 ; 147.390 ; 92.920 ; 71.680 ; 86.100 ; 980.376 ; 658.990 ; 610.156 ; 572.252 ; 568.780 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1711;Area de Desarrollo                      ;5841;Costo Docente Cursos Varios             ;Expenses;150217115841; 5.752 ; 5.362 ; 2.730 ; 2.827 ; 5.801 ; 5.216 ; 7.458 ; 7.824 ; 7.239 ; 7.166 ; 4.875 ; 7.605 ; 69.856 ; 65.825 ; 69.714 ; 69.161 ; 75.652 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1711;Area de Desarrollo                      ;5846;Costo Viajes Capacitacion               ;Expenses;150217115846; 619 ; 562 ; 327 ; 330 ; 602 ; 688 ; 998 ; 972 ; 843 ; 1.023 ; 665 ; 1.006 ; 8.634 ; 8.290 ; 7.611 ; 8.893 ; 9.197 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1711;Area de Desarrollo                      ;5851;Costo Curso DP                          ;Expenses;150217115851; 1.074 ; 1.185 ; 1.114 ; 557 ; -   ; -   ; -   ; -   ; 507 ; 1.064 ; 1.155 ; 1.195 ; 7.851 ; 7.180 ; 7.210 ; 7.822 ; 7.036 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1811;Dpto. Gestion de Activos           ;5841;Costo Docente Cursos Varios             ;Expenses;150218115841; 425 ; 446 ; 204 ; 223 ; 442 ; 475 ; 681 ; 632 ; 607 ; 632 ; 409 ; 724 ; 5.899 ; 6.693 ; 5.815 ; 6.516 ; 6.736 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;1811;Dpto. Gestion de Activos           ;5846;Costo Viajes Capacitacion               ;Expenses;150218115846; 42 ; 44 ; 22 ; 22 ; 42 ; 42 ; 71 ; 64 ; 68 ; 63 ; 40 ; 69 ; 590 ; 589 ; 618 ; 544 ; 592 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;2811;Dpto. Tecnico                           ;5841;Costo Docente Cursos Varios             ;Expenses;150228115841; 6.731 ; 6.617 ; 2.909 ; 2.995 ; 5.590 ; 6.446 ; 9.584 ; 9.840 ; 9.840 ; 9.755 ; 6.218 ; 8.471 ; 84.997 ; 89.658 ; 94.572 ; 94.045 ; 82.241 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;2811;Dpto. Tecnico                           ;5846;Costo Viajes Capacitacion               ;Expenses;150228115846; 645 ; 610 ; 355 ; 355 ; 663 ; 610 ; 995 ; 1.057 ; 1.012 ; 870 ; 699 ; 995 ; 8.865 ; 8.854 ; 9.636 ; 9.593 ; 9.751 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3121;Dpto. Mina                              ;5841;Costo Docente Cursos Varios             ;Expenses;150231215841; 61.198 ; 65.239 ; 30.022 ; 30.599 ; 65.817 ; 69.281 ; 85.735 ; 99.591 ; 99.591 ; 91.797 ; 57.734 ; 89.199 ; 845.801 ; 903.311 ; 839.158 ; 836.341 ; 930.385 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3121;Dpto. Mina                              ;5846;Costo Viajes Capacitacion               ;Expenses;150231215846; 11.416 ; 12.215 ; 5.594 ; 5.708 ; 11.644 ; 13.357 ; 20.549 ; 20.549 ; 19.864 ; 17.124 ; 13.585 ; 19.864 ; 171.468 ; 179.479 ; 179.461 ; 166.805 ; 176.712 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3121;Dpto. Mina                              ;5851;Costo Curso DP                          ;Expenses;150231215851; 58.568 ; 65.262 ; 60.242 ; 30.957 ; -   ; -   ; -   ; -   ; 31.515 ; 65.819 ; 58.568 ; 65.819 ; 436.751 ; 406.745 ; 425.282 ; 386.586 ; 384.113 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3151;Dpto. Mantencion Mina                   ;5841;Costo Docente Cursos Varios             ;Expenses;150231515841; 19.157 ; 22.480 ; 10.849 ; 10.556 ; 19.548 ; 21.112 ; 32.840 ; 31.081 ; 31.374 ; 30.201 ; 23.457 ; 30.201 ; 282.856 ; 308.269 ; 284.651 ; 315.210 ; 282.468 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3151;Dpto. Mantencion Mina                   ;5846;Costo Viajes Capacitacion               ;Expenses;150231515846; 3.458 ; 3.938 ; 1.678 ; 1.917 ; 3.938 ; 3.595 ; 6.060 ; 5.239 ; 5.085 ; 5.804 ; 3.766 ; 5.136 ; 49.614 ; 50.433 ; 52.412 ; 52.170 ; 54.453 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3151;Dpto. Mantencion Mina                   ;5851;Costo Curso DP                          ;Expenses;150231515851; 15.208 ; 14.932 ; 16.038 ; 7.051 ; -   ; -   ; -   ; -   ; 7.466 ; 14.793 ; 14.240 ; 16.452 ; 106.181 ; 97.039 ; 105.024 ; 95.311 ; 109.465 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3122;Departamento Chancado y Correas;5841;Costo Docente Cursos Varios             ;Expenses;150231225841; 9.785 ; 10.503 ; 4.533 ; 4.893 ; 9.695 ; 10.773 ; 14.004 ; 15.890 ; 14.274 ; 13.735 ; 8.977 ; 13.735 ; 130.797 ; 125.693 ; 128.124 ; 142.094 ; 156.608 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3122;Departamento Chancado y Correas;5846;Costo Viajes Capacitacion               ;Expenses;150231225846; 1.552 ; 1.693 ; 870 ; 831 ; 1.756 ; 1.772 ; 2.376 ; 2.517 ; 2.822 ; 2.775 ; 1.772 ; 2.328 ; 23.065 ; 23.639 ; 25.663 ; 25.131 ; 24.511 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;3122;Departamento Chancado y Correas;5851;Costo Curso DP                          ;Expenses;150231225851; 9.654 ; 8.447 ; 7.884 ; 4.063 ; -   ; -   ; -   ; -   ; 4.505 ; 8.689 ; 8.286 ; 9.010 ; 60.539 ; 63.110 ; 60.342 ; 57.409 ; 63.519 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;2911;Dpto. Servicios Operacionales           ;5841;Costo Docente Cursos Varios             ;Expenses;150229115841; 13.802 ; 12.297 ; 6.211 ; 6.713 ; 13.677 ; 13.300 ; 21.268 ; 19.010 ; 20.515 ; 19.762 ; 13.300 ; 18.821 ; 178.678 ; 186.066 ; 192.936 ; 180.645 ; 179.878 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;2911;Dpto. Servicios Operacionales           ;5846;Costo Viajes Capacitacion               ;Expenses;150229115846; 2.212 ; 2.193 ; 937 ; 1.069 ; 2.006 ; 2.100 ; 3.234 ; 3.234 ; 3.262 ; 3.206 ; 2.156 ; 3.065 ; 28.673 ; 26.853 ; 30.474 ; 27.020 ; 25.925 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;2911;Dpto. Servicios Operacionales           ;5851;Costo Curso DP                          ;Expenses;150229115851; 8.343 ; 8.510 ; 9.594 ; 4.380 ; -   ; -   ; -   ; -   ; 4.922 ; 9.428 ; 9.344 ; 9.177 ; 63.699 ; 60.280 ; 65.660 ; 62.117 ; 62.580 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5111;Dpto. Concentradora   ;5841;Costo Docente Cursos Varios             ;Expenses;150251115841; 6.374 ; 6.965 ; 2.892 ; 3.040 ; 6.374 ; 6.493 ; 10.093 ; 9.031 ; 9.827 ; 8.676 ; 6.020 ; 10.181 ; 85.967 ; 85.742 ; 97.219 ; 87.093 ; 90.001 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5111;Dpto. Concentradora   ;5846;Costo Viajes Capacitacion               ;Expenses;150251115846; 992 ; 873 ; 479 ; 479 ; 958 ; 848 ; 1.501 ; 1.297 ; 1.374 ; 1.310 ; 890 ; 1.437 ; 12.440 ; 13.319 ; 12.636 ; 12.321 ; 13.630 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5111;Dpto. Concentradora   ;5851;Costo Curso DP                          ;Expenses;150251115851; 4.172 ; 4.255 ; 4.505 ; 2.044 ; -   ; -   ; -   ; -   ; 2.378 ; 4.714 ; 4.714 ; 4.672 ; 31.453 ; 36.111 ; 30.783 ; 34.657 ; 30.934 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5112;Dpto. Puerto            ;5841;Costo Docente Cursos Varios             ;Expenses;150251125841; 4.768 ; 4.849 ; 2.384 ; 2.121 ; 4.647 ; 4.364 ; 6.910 ; 6.425 ; 7.092 ; 6.486 ; 4.364 ; 6.304 ; 60.714 ; 62.651 ; 63.251 ; 59.318 ; 65.100 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5112;Dpto. Puerto            ;5846;Costo Viajes Capacitacion               ;Expenses;150251125846; 662 ; 618 ; 295 ; 300 ; 612 ; 573 ; 835 ; 960 ; 968 ; 893 ; 562 ; 918 ; 8.196 ; 8.572 ; 7.613 ; 8.402 ; 8.234 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5112;Dpto. Puerto            ;5851;Costo Curso DP                          ;Expenses;150251125851; 3.049 ; 2.588 ; 2.998 ; 1.448 ; -   ; -   ; -   ; -   ; 1.320 ; 2.844 ; 2.844 ; 2.691 ; 19.783 ; 19.220 ; 20.518 ; 20.845 ; 17.619 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5751;Dpto. Mantencion Plantas                ;5841;Costo Docente Cursos Varios             ;Expenses;150257515841; 16.482 ; 17.580 ; 8.162 ; 8.947 ; 16.639 ; 16.168 ; 24.487 ; 26.135 ; 24.958 ; 23.781 ; 17.580 ; 26.371 ; 227.290 ; 213.674 ; 249.456 ; 229.786 ; 220.328 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5751;Dpto. Mantencion Plantas                ;5846;Costo Viajes Capacitacion               ;Expenses;150257515846; 2.845 ; 3.050 ; 1.512 ; 1.397 ; 2.742 ; 2.998 ; 3.921 ; 3.998 ; 3.998 ; 4.613 ; 3.050 ; 4.152 ; 38.273 ; 37.054 ; 37.145 ; 41.157 ; 41.818 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;5751;Dpto. Mantencion Plantas                ;5851;Costo Curso DP                          ;Expenses;150257515851; 11.382 ; 11.951 ; 12.862 ; 5.862 ; -   ; -   ; -   ; -   ; 6.146 ; 11.724 ; 11.155 ; 12.862 ; 83.944 ; 77.540 ; 88.800 ; 79.252 ; 82.215 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;6111;Dpto. Lixiviacion                       ;5841;Costo Docente Cursos Varios             ;Expenses;150261115841; 9.649 ; 9.649 ; 4.777 ; 5.534 ; 9.933 ; 10.501 ; 16.177 ; 16.177 ; 14.048 ; 14.758 ; 11.352 ; 14.048 ; 136.603 ; 150.351 ; 130.917 ; 146.993 ; 116.669 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;6111;Dpto. Lixiviacion                       ;5846;Costo Viajes Capacitacion               ;Expenses;150261115846; 1.627 ; 1.612 ; 776 ; 836 ; 1.522 ; 1.552 ; 2.644 ; 2.576 ; 2.283 ; 2.373 ; 1.492 ; 2.350 ; 21.643 ; 23.821 ; 20.614 ; 22.629 ; 20.669 
1502;Gerente Desarrollo Personas y Organización;VPRRHH;VPRRHH;6111;Dpto. Lixiviacion                       ;5851;Costo Curso DP                          ;Expenses;150261115851; 8.410 ; 9.354 ; 8.839 ; 4.419 ; -   ; -   ; -   ; -   ; 4.548 ; 9.182 ; 9.697 ; 8.667 ; 63.116 ; 57.869 ; 69.885 ; 62.273 ; 56.595 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;3101;Remuneraciones Supervision              ;Labor;150315113101; 224.316 ; 204.819 ; 215.695 ; 276.483 ; 216.049 ; 207.491 ; 251.322 ; 189.748 ; 225.443 ; 247.131 ; 211.121 ; 273.830 ; 2.743.447 ; 3.009.109 ; 2.554.688 ; 2.869.676 ; 3.102.480 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5111;Pasajes Nacionales                      ;Expenses;150315115111; 1.344 ; 1.890 ; 1.272 ; 1.356 ; 1.224 ; 1.854 ; 1.332 ; 1.368 ; 1.416 ; 1.404 ; 1.854 ; 1.272 ; 17.586 ; 18.648 ; 16.906 ; 18.778 ; 16.263 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;150315115112; 723 ; 952 ; 672 ; 832 ; 755 ; 952 ; 678 ; 832 ; 698 ; 808 ; 691 ; 800 ; 9.394 ; 8.735 ; 10.057 ; 9.312 ; 9.293 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5201;Arriendo Vehiculos                      ;Expenses;150315115201; 4.552 ; 5.153 ; 4.810 ; 4.681 ; 5.153 ; 5.153 ; 4.337 ; 4.509 ; 4.294 ; 4.681 ; 4.896 ; 5.024 ; 57.244 ; 53.697 ; 56.426 ; 51.766 ; 58.287 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5203;Combustibles                            ;Expenses;150315115203; 735 ; 795 ; 870 ; 900 ; 900 ; 870 ; 758 ; 810 ; 833 ; 900 ; 795 ; 878 ; 10.043 ; 9.354 ; 11.173 ; 10.412 ; 11.338 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;150315115302; -   ; 3.204 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3.204 ; 3.524 ; 3.224 ; 3.115 ; 3.697 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;150315115411; 1.700 ; 1.617 ; 1.650 ; 1.865 ; 1.700 ; 1.667 ; 1.650 ; 1.815 ; 1.964 ; 1.931 ; 1.865 ; 1.914 ; 21.335 ; 22.990 ; 23.245 ; 23.354 ; 20.688 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5501;Honorarios Consultores Nacionales       ;Expenses;150315115501; 6.242 ; 6.767 ; 6.067 ; 6.533 ; 6.825 ; 6.125 ; 5.833 ; 5.775 ; 5.775 ; 6.300 ; 5.717 ; 6.300 ; 74.258 ; 80.902 ; 81.846 ; 80.971 ; 73.703 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5503;Otros Gastos Consultores                ;Expenses;150315115503; 479 ; 454 ; 421 ; 467 ; 458 ; 438 ; 479 ; 458 ; 483 ; 408 ; 458 ; 492 ; 5.496 ; 5.929 ; 5.179 ; 5.889 ; 5.743 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;5505;Contratos Servicios Externos            ;Expenses;150315115505; 219.687 ; 198.673 ; 206.724 ; 227.328 ; 213.956 ; 196.973 ; 194.853 ; 194.853 ; 232.077 ; 227.328 ; 221.597 ; 200.874 ; 2.534.924 ; 2.250.079 ; 2.561.516 ; 2.452.298 ; 2.566.916 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6111;Arriendos Oficinas                      ;Expenses;150315116111; 13.765 ; 16.153 ; 16.715 ; 15.732 ; 14.186 ; 16.293 ; 15.732 ; 15.310 ; 15.310 ; 16.434 ; 16.434 ; 15.451 ; 187.514 ; 184.640 ; 198.804 ; 205.604 ; 182.847 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6113;Limpieza y Mantencion Oficinas          ;Expenses;150315116113; 24.684 ; 24.684 ; 35.206 ; 24.459 ; 25.581 ; 31.838 ; 25.357 ; 23.562 ; 31.226 ; 24.011 ; 25.357 ; 35.818 ; 331.784 ; 345.971 ; 346.881 ; 317.548 ; 350.065 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6114;Gastos Generales Oficinas               ;Expenses;150315116114; 38.397 ; 43.062 ; 42.703 ; 37.320 ; 37.679 ; 38.756 ; 40.909 ; 36.244 ; 40.909 ; 35.885 ; 35.526 ; 37.679 ; 465.067 ; 480.081 ; 497.570 ; 491.281 ; 456.981 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6115;Correo Courier                          ;Expenses;150315116115; 1.781 ; 1.559 ; 1.670 ; 1.654 ; 1.734 ; 1.829 ; 1.590 ; 1.765 ; 1.718 ; 1.765 ; 1.861 ; 1.861 ; 20.787 ; 19.027 ; 20.249 ; 21.171 ; 20.015 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6116;Uniformes Oficina                       ;Expenses;150315116116; -   ; -   ; 4.800 ; -   ; -   ; -   ; -   ; -   ; 4.896 ; -   ; -   ; -   ; 9.696 ; 10.516 ; 9.846 ; 11.407 ; 10.414 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6211;Publicaciones Internas                  ;Expenses;150315116211; 44.789 ; 53.381 ; 57.174 ; 45.981 ; 45.232 ; 57.108 ; 72.345 ; 54.451 ; 52.886 ; 53.188 ; 164.880 ; 76.828 ; 778.242 ; 819.405 ; 791.029 ; 880.550 ; 804.637 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6212;Celebraciones Internas                  ;Expenses;150315116212; 176.178 ; -   ; -   ; -   ; -   ; -   ; -   ; 519.342 ; 464.190 ; -   ; 176.178 ; 355.420 ; 1.691.307 ; 1.878.371 ; 2.188.024 ; 2.024.978 ; 1.967.703 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6213;Aporte Club Deportivo                   ;Expenses;150315116213; 106.000 ; 121.900 ; 109.180 ; 119.780 ; 113.420 ; 124.950 ; 149.160 ; 118.770 ; 115.560 ; 132.090 ; 139.920 ; 111.280 ; 1.462.010 ; 2.296.431 ; 1.557.652 ; 2.127.247 ; 1.730.609 
1503;Gerente Relaciones Laborales y Comunicaciones Internas;VPRRHH;VPRRHH;1511;Dpto. Recursos Humanos                  ;6214;Programas de Integracion                ;Expenses;150315116214; 76.264 ; 76.264 ; 75.571 ; 74.877 ; 75.571 ; 80.424 ; 71.411 ; 82.504 ; 72.104 ; 76.264 ; 67.944 ; 75.571 ; 904.766 ; 1.440.131 ; 836.231 ; 1.636.737 ; 902.526 
